ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
4.072851404426882738e+01,-7.403018507522288871e+01,0.000000000000000000e+00,-2.260334183938498054e+00,1.987186174913962944e+01,0.000000000000000000e+00
4.072849368982168272e+01,-7.402994984811637380e+01,0.000000000000000000e+00,-2.260334154941122886e+00,1.987186175243794750e+01,0.000000000000000000e+00
4.072847333537448833e+01,-7.402971462108153844e+01,0.000000000000000000e+00,-2.260334154940372819e+00,1.987186175243803277e+01,0.000000000000000000e+00
4.072845298092722288e+01,-7.402947939411836842e+01,0.000000000000000000e+00,-2.260334154940372819e+00,1.987186175243803277e+01,0.000000000000000000e+00
4.072843262647988638e+01,-7.402924416722687795e+01,0.000000000000000000e+00,-2.260334154940372819e+00,1.987186175243803277e+01,0.000000000000000000e+00
4.072841227203247882e+01,-7.402900894040705282e+01,0.000000000000000000e+00,-2.260334154940372819e+00,1.987186175243803277e+01,0.000000000000000000e+00
4.072839191758500021e+01,-7.402877371365890724e+01,0.000000000000000000e+00,-2.260334154940372819e+00,1.987186175243803277e+01,0.000000000000000000e+00
4.072837156313745055e+01,-7.402853848698242700e+01,0.000000000000000000e+00,-2.260334154940372819e+00,1.987186175243803277e+01,0.000000000000000000e+00
4.072835120868982273e+01,-7.402830326037761211e+01,0.000000000000000000e+00,-2.260334154940372819e+00,1.987186175243803277e+01,0.000000000000000000e+00
4.072833085424212385e+01,-7.402806803384449097e+01,0.000000000000000000e+00,-2.260334154940372819e+00,1.987186175243803277e+01,0.000000000000000000e+00
4.072831049979435392e+01,-7.402783280738302096e+01,0.000000000000000000e+00,-2.260334154940372819e+00,1.987186175243803277e+01,0.000000000000000000e+00
4.072829014534652003e+01,-7.402759758099323051e+01,0.000000000000000000e+00,-2.260334154940372819e+00,1.987186175243803277e+01,0.000000000000000000e+00
4.072826979089860799e+01,-7.402736235467511960e+01,0.000000000000000000e+00,-2.260334154940372819e+00,1.987186175243803277e+01,0.000000000000000000e+00
4.072824943645061779e+01,-7.402712712842865983e+01,0.000000000000000000e+00,-2.260334154940372819e+00,1.987186175243803277e+01,0.000000000000000000e+00
4.072822886975215795e+01,-7.402689193487465502e+01,0.000000000000000000e+00,-2.458261792781831545e+00,1.984834877157666000e+01,0.000000000000000000e+00
4.072820337204625929e+01,-7.402665758893843417e+01,0.000000000000000000e+00,-3.153914989326776830e+00,1.974975494126697839e+01,0.000000000000000000e+00
4.072817297066277575e+01,-7.402642424777664587e+01,0.000000000000000000e+00,-3.566047098928557979e+00,1.967951493528798323e+01,0.000000000000000000e+00
4.072813968024360776e+01,-7.402619158616185757e+01,0.000000000000000000e+00,-3.808805552813134376e+00,1.963397566110489478e+01,0.000000000000000000e+00
4.072810468721534960e+01,-7.402595935578149522e+01,0.000000000000000000e+00,-3.951951573410219520e+00,1.960566445600403895e+01,0.000000000000000000e+00
4.072806868986450013e+01,-7.402572739056948592e+01,0.000000000000000000e+00,-4.036420883540181137e+00,1.958844829104440066e+01,0.000000000000000000e+00
4.072803209973728400e+01,-7.402549558567447718e+01,0.000000000000000000e+00,-4.086288446119773710e+00,1.957810631126278267e+01,0.000000000000000000e+00
4.072799515960803518e+01,-7.402526387680275377e+01,0.000000000000000000e+00,-4.115736728190172222e+00,1.957193682761688436e+01,0.000000000000000000e+00
4.072795801277464278e+01,-7.402503222515164794e+01,0.000000000000000000e+00,-4.133129784216220237e+00,1.956827121098908862e+01,0.000000000000000000e+00
4.072792074384920369e+01,-7.402480060751150859e+01,0.000000000000000000e+00,-4.143403704458410886e+00,1.956609837811003061e+01,0.000000000000000000e+00
4.072788340280283137e+01,-7.402456901007091972e+01,0.000000000000000000e+00,-4.149472784918781798e+00,1.956481217919604632e+01,0.000000000000000000e+00
4.072784601915181923e+01,-7.402433742463556143e+01,0.000000000000000000e+00,-4.153058083047167948e+00,1.956405143519194922e+01,0.000000000000000000e+00
4.072780861033182731e+01,-7.402410584635225632e+01,0.000000000000000000e+00,-4.155176136608001336e+00,1.956360169482508482e+01,0.000000000000000000e+00
4.072777118672472341e+01,-7.402387427232675066e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072773375908097648e+01,-7.402364269955810983e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072769633143697376e+01,-7.402341112691921410e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072765890379273657e+01,-7.402317955441004926e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072762147614825068e+01,-7.402294798203061532e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072758404850352321e+01,-7.402271640978094069e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072754662085855415e+01,-7.402248483766098275e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072750919321333640e+01,-7.402225326567078412e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072747176556788418e+01,-7.402202169381031638e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072743433792217616e+01,-7.402179012207956532e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072739691027623365e+01,-7.402155855047857358e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072735948263004246e+01,-7.402132697900731273e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072732205498361679e+01,-7.402109540766579698e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072728462733694244e+01,-7.402086383645399792e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072724719969001939e+01,-7.402063226537197238e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072720977204286186e+01,-7.402040069441964931e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072717234439545564e+01,-7.402016912359707135e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072713491674780073e+01,-7.401993755290423849e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072709748909991134e+01,-7.401970598234112231e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072706006145178037e+01,-7.401947441190775123e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072702263380339360e+01,-7.401924284160411105e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072698520615477236e+01,-7.401901127143021597e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072694777850590953e+01,-7.401877970138605178e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072691035085679800e+01,-7.401854813147161849e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072687292320743779e+01,-7.401831656168691609e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072683549555784310e+01,-7.401808499203195879e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072679806790800683e+01,-7.401785342250673239e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072676064025792186e+01,-7.401762185311122266e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072672321260759531e+01,-7.401739028384545804e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072668578495702008e+01,-7.401715871470943853e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072664835730621036e+01,-7.401692714570313569e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072661092965515195e+01,-7.401669557682656375e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072657350200385196e+01,-7.401646400807973691e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072653607435231038e+01,-7.401623243946262676e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072649864670051301e+01,-7.401600087097526171e+01,0.000000000000000000e+00,-4.156289284967974673e+00,1.956336523657573423e+01,0.000000000000000000e+00
4.072646124272279167e+01,-7.401576929603254484e+01,0.000000000000000000e+00,-4.102550538989984119e+00,1.957470508270897369e+01,0.000000000000000000e+00
4.072642712486663186e+01,-7.401553685561887619e+01,0.000000000000000000e+00,-3.506196592865475026e+00,1.969026626158666460e+01,0.000000000000000000e+00
4.072639732465503215e+01,-7.401530338577106249e+01,0.000000000000000000e+00,-3.140435322351983860e+00,1.975190284469128343e+01,0.000000000000000000e+00
4.072637009520638429e+01,-7.401506937191713575e+01,0.000000000000000000e+00,-2.923835039594377960e+00,1.978512543961345926e+01,0.000000000000000000e+00
4.072634438730108997e+01,-7.401483506021284597e+01,0.000000000000000000e+00,-2.795705521937652094e+00,1.980363680323911879e+01,0.000000000000000000e+00
4.072631957920443568e+01,-7.401460058079395310e+01,0.000000000000000000e+00,-2.719953896918794189e+00,1.981418307169477444e+01,0.000000000000000000e+00
4.072629530300182665e+01,-7.401436600519630815e+01,0.000000000000000000e+00,-2.675182660590819328e+00,1.982027743833253552e+01,0.000000000000000000e+00
4.072627134113520952e+01,-7.401413137381413776e+01,0.000000000000000000e+00,-2.648726320538036028e+00,1.982383032814013646e+01,0.000000000000000000e+00
4.072624756500753307e+01,-7.401389670985928149e+01,0.000000000000000000e+00,-2.633094248374262758e+00,1.982591270734283029e+01,0.000000000000000000e+00
4.072622389862286241e+01,-7.401366202681708728e+01,0.000000000000000000e+00,-2.623858377432586764e+00,1.982713714118042958e+01,0.000000000000000000e+00
4.072620029707634615e+01,-7.401342733257490636e+01,0.000000000000000000e+00,-2.618401750515669146e+00,1.982785848933000850e+01,0.000000000000000000e+00
4.072617673383630432e+01,-7.401319263176469576e+01,0.000000000000000000e+00,-2.615177996332417099e+00,1.982828394106505598e+01,0.000000000000000000e+00
4.072615319322740390e+01,-7.401295792711323429e+01,0.000000000000000000e+00,-2.613273437347790829e+00,1.982853504275220047e+01,0.000000000000000000e+00
4.072612966543731261e+01,-7.401272322032350814e+01,0.000000000000000000e+00,-2.612487121512715227e+00,1.982863865826218941e+01,0.000000000000000000e+00
4.072610613982146788e+01,-7.401248851323983047e+01,0.000000000000000000e+00,-2.612487121512715227e+00,1.982863865826218941e+01,0.000000000000000000e+00
4.072607642345581525e+01,-7.401225513689894342e+01,0.000000000000000000e+00,-4.444560876798695048e+00,1.949989432310929161e+01,0.000000000000000000e+00
4.072602824777136732e+01,-7.401202710555227782e+01,0.000000000000000000e+00,-6.119167452770794213e+00,1.904089781719733310e+01,0.000000000000000000e+00
4.072596843336977912e+01,-7.401180383543832875e+01,0.000000000000000000e+00,-7.087695514474573244e+00,1.870199380531649425e+01,0.000000000000000000e+00
4.072590186945905089e+01,-7.401158387255873095e+01,0.000000000000000000e+00,-7.651276333326139323e+00,1.847858139769075692e+01,0.000000000000000000e+00
4.072583136819653760e+01,-7.401136603334251163e+01,0.000000000000000000e+00,-7.980957476754833024e+00,1.833860184840247598e+01,0.000000000000000000e+00
4.072575855953432722e+01,-7.401114950743873067e+01,0.000000000000000000e+00,-8.174530197894700478e+00,1.825313825192005623e+01,0.000000000000000000e+00
4.072567825017609522e+01,-7.401093778527182110e+01,0.000000000000000000e+00,-1.013515562029762762e+01,1.724176964677202051e+01,0.000000000000000000e+00
4.072557848364216682e+01,-7.401074082015736622e+01,0.000000000000000000e+00,-1.186912750487491941e+01,1.609732313998265951e+01,0.000000000000000000e+00
4.072546688365773804e+01,-7.401055506092629344e+01,0.000000000000000000e+00,-1.283458234055832925e+01,1.533862758343874333e+01,0.000000000000000000e+00
4.072534863709012143e+01,-7.401037651583068566e+01,0.000000000000000000e+00,-1.338244615513931102e+01,1.486304594976402171e+01,0.000000000000000000e+00
4.072522659258859790e+01,-7.401020243115335973e+01,0.000000000000000000e+00,-1.369788340449524355e+01,1.457285113616595496e+01,0.000000000000000000e+00
4.072510235096175535e+01,-7.401003104900813412e+01,0.000000000000000000e+00,-1.388129005411909844e+01,1.439825636781807461e+01,0.000000000000000000e+00
4.072497682792724305e+01,-7.400986128666146158e+01,0.000000000000000000e+00,-1.398859910525374417e+01,1.429402305414727259e+01,0.000000000000000000e+00
4.072485055372856522e+01,-7.400969248935258804e+01,0.000000000000000000e+00,-1.405162766009476627e+01,1.423206801916219000e+01,0.000000000000000000e+00
4.072472383781802563e+01,-7.400952426505962478e+01,0.000000000000000000e+00,-1.408873475209602688e+01,1.419533561016016598e+01,0.000000000000000000e+00
4.072459686167457704e+01,-7.400935638038276920e+01,0.000000000000000000e+00,-1.411061174086340664e+01,1.417358939360835812e+01,0.000000000000000000e+00
4.072446973204250042e+01,-7.400918869680855039e+01,0.000000000000000000e+00,-1.412352043877707608e+01,1.416072633784883905e+01,0.000000000000000000e+00
4.072434251181972797e+01,-7.400902113228849544e+01,0.000000000000000000e+00,-1.413114111805466777e+01,1.415312158859748770e+01,0.000000000000000000e+00
4.072421523810756838e+01,-7.400885363827421770e+01,0.000000000000000000e+00,-1.413564133188701177e+01,1.414862693466214694e+01,0.000000000000000000e+00
4.072408793280461481e+01,-7.400868618605792904e+01,0.000000000000000000e+00,-1.413829929228508320e+01,1.414597091477890167e+01,0.000000000000000000e+00
4.072396060884108948e+01,-7.400851875867051888e+01,0.000000000000000000e+00,-1.413986932515559403e+01,1.414440155918671138e+01,0.000000000000000000e+00
4.072383327387704810e+01,-7.400835134605270582e+01,0.000000000000000000e+00,-1.414073183831222913e+01,1.414353926982006904e+01,0.000000000000000000e+00
4.072370593561839769e+01,-7.400818393807968221e+01,0.000000000000000000e+00,-1.414073183831222913e+01,1.414353926982006904e+01,0.000000000000000000e+00
4.072357859735693353e+01,-7.400801653042573491e+01,0.000000000000000000e+00,-1.414073183831222913e+01,1.414353926982006904e+01,0.000000000000000000e+00
4.072345125909264851e+01,-7.400784912309082131e+01,0.000000000000000000e+00,-1.414073183831222913e+01,1.414353926982006904e+01,0.000000000000000000e+00
4.072332392082554264e+01,-7.400768171607496981e+01,0.000000000000000000e+00,-1.414073183831222913e+01,1.414353926982006904e+01,0.000000000000000000e+00
4.072319773811053523e+01,-7.400751582854006472e+01,0.000000000000000000e+00,-1.371646558175258868e+01,1.371918878151980792e+01,0.000000000000000000e+00
4.072307737164821617e+01,-7.400735758770301231e+01,0.000000000000000000e+00,-1.300947329007053987e+01,1.301205612705751768e+01,0.000000000000000000e+00
4.072296337205731476e+01,-7.400720771739591441e+01,0.000000000000000000e+00,-1.230243669933160788e+01,1.230487916474342747e+01,0.000000000000000000e+00
4.072285573937809744e+01,-7.400706621762833493e+01,0.000000000000000000e+00,-1.159540010741596383e+01,1.159770220125239071e+01,0.000000000000000000e+00
4.072275447361093370e+01,-7.400693308835982975e+01,0.000000000000000000e+00,-1.088836351550031800e+01,1.089052523776135217e+01,0.000000000000000000e+00
4.072265957475614329e+01,-7.400680832955232802e+01,0.000000000000000000e+00,-1.018132692358472013e+01,1.018334827427036515e+01,0.000000000000000000e+00
4.072256716139207100e+01,-7.400669425711762983e+01,0.000000000000000000e+00,-1.087931395058614648e+01,8.811485821869053936e+00,0.000000000000000000e+00
4.072246284475318134e+01,-7.400660157990523658e+01,0.000000000000000000e+00,-1.224400214787976893e+01,6.788550025543893085e+00,0.000000000000000000e+00
4.072234655914410695e+01,-7.400653907315789581e+01,0.000000000000000000e+00,-1.364090270054237664e+01,3.150519562601285628e+00,0.000000000000000000e+00
4.072222131136736323e+01,-7.400653014126163498e+01,0.000000000000000000e+00,-1.389581540461058751e+01,-1.704791553528976600e+00,0.000000000000000000e+00
4.072209871481265253e+01,-7.400656812985053534e+01,0.000000000000000000e+00,-1.352340037724093236e+01,-3.621828576401223909e+00,0.000000000000000000e+00
4.072197906779084065e+01,-7.400661946501618615e+01,0.000000000000000000e+00,-1.266805954387932154e+01,-5.959888203039104937e+00,0.000000000000000000e+00
4.072187445669803907e+01,-7.400671085110052161e+01,0.000000000000000000e+00,-1.037219772038506171e+01,-9.403058781547397160e+00,0.000000000000000000e+00
4.072179184483412939e+01,-7.400683565871368330e+01,0.000000000000000000e+00,-8.269711848297458090e+00,-1.129654221193924890e+01,0.000000000000000000e+00
4.072172492331750249e+01,-7.400697579038781271e+01,0.000000000000000000e+00,-6.153087008710171446e+00,-1.245036886892538774e+01,0.000000000000000000e+00
4.072169541568785434e+01,-7.400712833994630557e+01,0.000000000000000000e+00,-3.389613729218631799e-01,-1.289554562072537003e+01,0.000000000000000000e+00
4.072170094271297813e+01,-7.400727495162666969e+01,0.000000000000000000e+00,7.252591730375357315e-01,-1.187787856191996561e+01,0.000000000000000000e+00
4.072170720236119479e+01,-7.400740969013574500e+01,0.000000000000000000e+00,6.643491858175373244e-01,-1.087973529821847052e+01,0.000000000000000000e+00
4.072171729780795602e+01,-7.400753200874744664e+01,0.000000000000000000e+00,1.920069416045534938e+00,-9.712020049277317213e+00,0.000000000000000000e+00
4.072173957494508301e+01,-7.400763931927504302e+01,0.000000000000000000e+00,2.880309862671388110e+00,-8.421034087034474425e+00,0.000000000000000000e+00
4.072176704680718728e+01,-7.400773198838547273e+01,0.000000000000000000e+00,3.141527411158865135e+00,-7.248503674892949000e+00,0.000000000000000000e+00
4.072179506681595029e+01,-7.400781151188590457e+01,0.000000000000000000e+00,3.037722594805371212e+00,-6.195340300339315043e+00,0.000000000000000000e+00
4.072182121018562384e+01,-7.400787908390631742e+01,0.000000000000000000e+00,2.743266934068213647e+00,-5.223455420356128975e+00,0.000000000000000000e+00
4.072184420901110968e+01,-7.400793546425047964e+01,0.000000000000000000e+00,2.349023552425527850e+00,-4.300242824556565147e+00,0.000000000000000000e+00
4.072186339994101445e+01,-7.400798109387022805e+01,0.000000000000000000e+00,1.902648489646453500e+00,-3.404398438027824714e+00,0.000000000000000000e+00
4.072187843735716228e+01,-7.400801621611833525e+01,0.000000000000000000e+00,1.429232348876692038e+00,-2.523349934694889551e+00,0.000000000000000000e+00
4.072188914290976669e+01,-7.400804096073373728e+01,0.000000000000000000e+00,9.419693841940397494e-01,-1.650058689635421461e+00,0.000000000000000000e+00
4.072189542599957690e+01,-7.400805539486110263e+01,0.000000000000000000e+00,4.477539769090512767e-01,-7.807152977636928615e-01,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,7.957967827873518744e-50,-1.383791087144376945e-49,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,2.116305564883129285e-54,-3.674070460801495955e-54,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,5.625216320043699473e-59,-9.756532650532764079e-59,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.494765694748998718e-63,-2.591108480486927898e-63,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,3.971294560306753998e-68,-6.881776666815616949e-68,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.054986379665953661e-72,-1.827806701273494246e-72,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
4.072189726186782366e+01,-7.400805959835093972e+01,0.000000000000000000e+00,1.559425802432361443e-74,-2.701623449927676165e-74,0.000000000000000000e+00
